#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         NSSDC
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     OMNI (1AU IP Data)>Merged 5 minute Interplantary OMNI data
#     DATA_TYPE                       HRO>Definitive 5minute
#     DESCRIPTOR                      IMF, Plasma, Indices, Energetic Proton Flux
#     DATA_VERSION                    1
#     TITLE                           Near-Earth Heliosphere Data (OMNI)
#     TEXT                            5minute averaged definitive multispacecraft interplanetary parameters data
#                                     Additional information for all parameters are available from OMNI Data Documentation:                  
#                                      https://omniweb.gsfc.nasa.gov/html/HROdocum.html                                                      
#                                     Additional data access options available at  SPDF's OMNIWeb Service: https://omniweb.gsfc.nasa.gov/ow_m
#                                     Recent omni high resolution updates Release Notes: https://omniweb.gsfc.nasa.gov/html/hro_news.html    
#     MODS                            created November 2006;
#                                     conversion to ISTP/IACG CDFs via SKTEditor Feb 2000
#                                     Time tags in CDAWeb version were modified in March 2005 to use the
#                                     CDAWeb convention of having mid-average time tags rather than OMNI's
#                                     original convention of start-of-average time tags.
#     LOGICAL_FILE_ID                 omni_hro_5min_00000000_v01
#     PI_NAME                         J.H. King, N. Papatashvilli
#     PI_AFFILIATION                  AdnetSystems, NASA GSFC
#     GENERATION_DATE                 Ongoing
#     ACKNOWLEDGEMENT                 NSSDC
#     ADID_REF                        NSSD0110
#     RULES_OF_USE                    Public
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#                                     Magnetic Fields (space)
#                                     Electric Fields (space)
#     GENERATED_BY                    King/Papatashvilli
#     TIME_RESOLUTION                 5 minute
#     LOGICAL_SOURCE                  omni_hro_5min
#     LOGICAL_SOURCE_DESCRIPTION      OMNI Combined, Definitive, 5-minute IMF and Plasma, and Energetic Proton Fluxes,                       
#                                      Time-Shifted to the Nose  of the Earth's Bow Shock, plus Magnetic Indices                             
#     LINK_TEXT                       Additional information for all parameters are available from
#                                     Additional data access options available at
#                                     Recent omni high resolution updates
#     LINK_TITLE                      OMNI Data documentation
#                                     SPDF's OMNIWeb Service
#                                     Release Notes
#     HTTP_LINK                       https://omniweb.gsfc.nasa.gov/html/HROdocum.html
#                                     https://omniweb.gsfc.nasa.gov/ow_min.html
#                                     https://omniweb.gsfc.nasa.gov/html/hro_news.html
#     ALT_LOGICAL_SOURCE              Combined_OMNI_1AU-MagneticField-Plasma-HRO_5min_cdf
#     MISSION_GROUP                   OMNI (Combined 1AU IP Data; Magnetic and Solar Indices)
#                                     ACE
#                                     Wind
#                                     IMP (All)
#                                     !___Interplanetary Data near 1 AU
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/OMNI/HighResolutionObservations/Version1/PT5M
#     CDAWEB_PARENTS                  omni_hro_5min_00000000_v01
#                                     omni_hro_5min_20120101_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time base for time binned measurements, the time is the center time of each bin.
#       NOTES:  times of binned data
#  2. Timeshift (seconds)
#  3. uncertainty of mean of Timeshift
#  4. uncertainty of mean of Timeshift
#  5. Magnitude of avg. field vector (nT) (last currently-available OMNI B-field data Sep 07, 2022)
#  6. uncertainty of mean of Magnitude of avg. field vector
#  7. uncertainty of mean of Magnitude of avg. field vector
#  8. Flow Speed (km/s), GSE
#  9. uncertainty of mean of flow speed, GSE
# 10. uncertainty of mean of flow speed, GSE
# 11. Proton density (n/cc) (last currently-available OMNI plasma data Sep 07, 2022)
# 12. uncertainty of mean of Proton density
# 13. uncertainty of mean of Proton density
# 14. Proton flux >10 MeV (1/(SQcm-ster-s)) (all fluxes from GOES 1986/001-2020/063)
# 15. uncertainty of mean of PROT Flux >10 MEV
# 16. uncertainty of mean of PROT Flux >10 MEV
# 17. Time Binning of Timeshift
# 18. Time Binning of Magnitude of avg. field vector
# 19. Time Binning of flow speed, GSE
# 20. Time Binning of Proton density
# 21. Time Binning of PROT Flux >10 MEV
#
EPOCH_BIN_yyyy-mm-ddThh:mm:ss.sssZ,TIMESHIFT_seconds,TIMESHIFT_CNTS,TIMESHIFT_CNTS,MAG_AVG_B-VECTOR_nT,MAG_AVG_B-VECTOR_CNTS,MAG_AVG_B-VECTOR_CNTS,FLOW_SPEED__GSE_km/s,FLOW_SPEED__GSE_CNTS,FLOW_SPEED__GSE_CNTS,PROTON_DENSITY_n/cc,PROTON_DENSITY_CNTS,PROTON_DENSITY_CNTS,PROTONS>10_MEV_1/(SQcm-ster-s),PROTONS>10_MEV_CNTS,PROTONS>10_MEV_CNTS,#_OF_TIMESHIFT_CNTS,#_OF_MAG_AVG_B-VECTOR_CNTS,#_OF_FLOW_SPEED__GSE_CNTS,#_OF_PROTON_DENSITY_CNTS,#_OF_PROTONS>10_MEV_CNTS
2012-01-01T09:03:00.000Z,4354.0000,999999.00,999999.00,4.7950001,9999.9902,9999.9902,370.40001,99999.898,99999.898,6.5450001,999.98999,999.98999,0.17500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T09:09:00.000Z,4255.0000,999999.00,999999.00,4.5700002,9999.9902,9999.9902,369.20001,99999.898,99999.898,6.2500000,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T09:15:00.000Z,4325.0000,999999.00,999999.00,4.6700001,9999.9902,9999.9902,361.70001,99999.898,99999.898,6.5000000,999.98999,999.98999,0.20999999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T09:21:00.000Z,4256.0000,999999.00,999999.00,5.1199999,9999.9902,9999.9902,357.10001,99999.898,99999.898,5.8299999,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T09:27:00.000Z,4188.0000,999999.00,999999.00,4.9200001,9999.9902,9999.9902,355.00000,99999.898,99999.898,5.6700001,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T09:33:00.000Z,3852.5000,999999.00,999999.00,4.5500000,9999.9902,9999.9902,367.60001,99999.898,99999.898,6.3099999,999.98999,999.98999,0.14000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T09:39:00.000Z,3656.0000,999999.00,999999.00,4.5799999,9999.9902,9999.9902,372.70001,99999.898,99999.898,5.6399999,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T09:45:00.000Z,3670.0000,999999.00,999999.00,4.0500002,9999.9902,9999.9902,365.29999,99999.898,99999.898,6.5400000,999.98999,999.98999,0.16000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T09:51:00.000Z,3600.0000,999999.00,999999.00,4.0100002,9999.9902,9999.9902,364.00000,99999.898,99999.898,6.5400000,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T09:57:00.000Z,3566.0000,999999.00,999999.00,4.0599999,9999.9902,9999.9902,359.00000,99999.898,99999.898,6.0799999,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T10:03:00.000Z,3340.0000,999999.00,999999.00,5.2400000,9999.9902,9999.9902,365.95000,99999.898,99999.898,4.8550000,999.98999,999.98999,0.14000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T10:09:00.000Z,3190.0000,999999.00,999999.00,5.9600000,9999.9902,9999.9902,372.00000,99999.898,99999.898,3.7600000,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T10:15:00.000Z,3125.0000,999999.00,999999.00,5.3099999,9999.9902,9999.9902,362.39999,99999.898,99999.898,4.8899999,999.98999,999.98999,0.14000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T10:21:00.000Z,3034.0000,999999.00,999999.00,4.5400000,9999.9902,9999.9902,356.29999,99999.898,99999.898,5.5300002,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T10:27:00.000Z,3053.0000,999999.00,999999.00,4.4099998,9999.9902,9999.9902,352.20001,99999.898,99999.898,6.3899999,999.98999,999.98999,0.14000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T10:33:00.000Z,2957.5000,999999.00,999999.00,5.8099999,9999.9902,9999.9902,362.20000,99999.898,99999.898,4.7200000,999.98999,999.98999,0.16999999,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T10:39:00.000Z,2842.0000,999999.00,999999.00,6.0400000,9999.9902,9999.9902,369.10001,99999.898,99999.898,4.1999998,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T10:45:00.000Z,2565.0000,999999.00,999999.00,6.0400000,9999.9902,9999.9902,367.60001,99999.898,99999.898,3.9400001,999.98999,999.98999,0.10000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T10:51:00.000Z,2569.0000,999999.00,999999.00,6.0100002,9999.9902,9999.9902,366.89999,99999.898,99999.898,3.9400001,999.98999,999.98999,0.16000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T10:57:00.000Z,2635.0000,999999.00,999999.00,5.9600000,9999.9902,9999.9902,366.79999,99999.898,99999.898,3.9300001,999.98999,999.98999,0.16000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T11:03:00.000Z,2825.5000,999999.00,999999.00,5.9499998,9999.9902,9999.9902,366.30000,99999.898,99999.898,3.8600000,999.98999,999.98999,0.19000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T11:09:00.000Z,2988.0000,999999.00,999999.00,5.9499998,9999.9902,9999.9902,366.60001,99999.898,99999.898,4.0400000,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T11:15:00.000Z,3176.0000,999999.00,999999.00,5.9800000,9999.9902,9999.9902,366.20001,99999.898,99999.898,3.8199999,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T11:21:00.000Z,3062.0000,999999.00,999999.00,6.0100002,9999.9902,9999.9902,365.89999,99999.898,99999.898,3.8800001,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T11:27:00.000Z,3060.0000,999999.00,999999.00,5.9800000,9999.9902,9999.9902,365.00000,99999.898,99999.898,3.9400001,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T11:33:00.000Z,2879.5000,999999.00,999999.00,5.8250000,9999.9902,9999.9902,362.64999,99999.898,99999.898,4.6250000,999.98999,999.98999,0.16500001,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T11:39:00.000Z,2241.0000,999999.00,999999.00,5.6599998,9999.9902,9999.9902,360.00000,99999.898,99999.898,4.9000001,999.98999,999.98999,0.22000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T11:45:00.000Z,1598.0000,999999.00,999999.00,5.6300001,9999.9902,9999.9902,358.70001,99999.898,99999.898,4.8000002,999.98999,999.98999,0.16000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T11:51:00.000Z,1855.0000,999999.00,999999.00,5.6199999,9999.9902,9999.9902,358.70001,99999.898,99999.898,4.8600001,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T11:57:00.000Z,1616.0000,999999.00,999999.00,5.4400001,9999.9902,9999.9902,361.39999,99999.898,99999.898,4.8800001,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T12:03:00.000Z,1579.0000,999999.00,999999.00,5.3199999,9999.9902,9999.9902,360.30000,99999.898,99999.898,5.1849999,999.98999,999.98999,0.15500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T12:09:00.000Z,1088.0000,999999.00,999999.00,5.0000000,9999.9902,9999.9902,359.29999,99999.898,99999.898,5.6100001,999.98999,999.98999,0.16000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T12:15:00.000Z,1047.0000,999999.00,999999.00,5.0200000,9999.9902,9999.9902,359.20001,99999.898,99999.898,5.4600000,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T12:21:00.000Z,1118.0000,999999.00,999999.00,5.0900002,9999.9902,9999.9902,359.20001,99999.898,99999.898,5.2399998,999.98999,999.98999,0.14000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T12:27:00.000Z,1291.0000,999999.00,999999.00,5.0900002,9999.9902,9999.9902,359.39999,99999.898,99999.898,5.3000002,999.98999,999.98999,0.22000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T12:33:00.000Z,1627.0000,999999.00,999999.00,5.0550001,9999.9902,9999.9902,359.50000,99999.898,99999.898,5.2000000,999.98999,999.98999,0.13000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T12:39:00.000Z,1951.0000,999999.00,999999.00,4.8899999,9999.9902,9999.9902,359.50000,99999.898,99999.898,5.3800001,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T12:45:00.000Z,2161.0000,999999.00,999999.00,4.9800000,9999.9902,9999.9902,359.79999,99999.898,99999.898,5.6399999,999.98999,999.98999,0.22000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T12:51:00.000Z,2126.0000,999999.00,999999.00,4.9899998,9999.9902,9999.9902,360.39999,99999.898,99999.898,5.5900002,999.98999,999.98999,0.19000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T12:57:00.000Z,2009.0000,999999.00,999999.00,5.0000000,9999.9902,9999.9902,360.79999,99999.898,99999.898,5.5700002,999.98999,999.98999,0.27000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T13:03:00.000Z,1805.5000,999999.00,999999.00,4.9749999,9999.9902,9999.9902,360.39999,99999.898,99999.898,5.5350001,999.98999,999.98999,0.14500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T13:09:00.000Z,1657.0000,999999.00,999999.00,5.1300001,9999.9902,9999.9902,361.29999,99999.898,99999.898,5.5500002,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T13:15:00.000Z,1589.0000,999999.00,999999.00,5.2100000,9999.9902,9999.9902,362.70001,99999.898,99999.898,5.5100002,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T13:21:00.000Z,1646.0000,999999.00,999999.00,5.3099999,9999.9902,9999.9902,362.39999,99999.898,99999.898,5.4200001,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T13:27:00.000Z,1801.0000,999999.00,999999.00,5.0999999,9999.9902,9999.9902,359.00000,99999.898,99999.898,5.8600001,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T13:33:00.000Z,2082.0000,999999.00,999999.00,5.1799998,9999.9902,9999.9902,359.80000,99999.898,99999.898,5.6750002,999.98999,999.98999,0.18000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T13:39:00.000Z,2343.0000,999999.00,999999.00,5.2199998,9999.9902,9999.9902,361.00000,99999.898,99999.898,5.4499998,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T13:45:00.000Z,2507.0000,999999.00,999999.00,5.2900000,9999.9902,9999.9902,361.10001,99999.898,99999.898,5.4800000,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T13:51:00.000Z,2716.0000,999999.00,999999.00,5.2500000,9999.9902,9999.9902,360.10001,99999.898,99999.898,5.6799998,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T13:57:00.000Z,2646.0000,999999.00,999999.00,5.1900001,9999.9902,9999.9902,359.20001,99999.898,99999.898,5.7600002,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T14:03:00.000Z,2574.0000,999999.00,999999.00,5.0250001,9999.9902,9999.9902,358.30000,99999.898,99999.898,5.8600001,999.98999,999.98999,0.15000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T14:09:00.000Z,2667.0000,999999.00,999999.00,4.9099998,9999.9902,9999.9902,99999.898,99999.898,99999.898,999.98999,999.98999,999.98999,0.19000000,99999.992,99999.992,1.0000000,1.0000000,0.0000000,0.0000000,1.0000000
2012-01-01T14:15:00.000Z,2972.0000,999999.00,999999.00,4.9800000,9999.9902,9999.9902,357.00000,99999.898,99999.898,5.9600000,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T14:21:00.000Z,3193.0000,999999.00,999999.00,4.9400001,9999.9902,9999.9902,358.29999,99999.898,99999.898,5.9499998,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T14:27:00.000Z,3406.0000,999999.00,999999.00,4.8899999,9999.9902,9999.9902,357.70001,99999.898,99999.898,5.7900000,999.98999,999.98999,0.16000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T14:33:00.000Z,3478.0000,999999.00,999999.00,4.8400002,9999.9902,9999.9902,358.00000,99999.898,99999.898,5.9900000,999.98999,999.98999,0.14500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T14:39:00.000Z,3409.0000,999999.00,999999.00,4.6199999,9999.9902,9999.9902,358.10001,99999.898,99999.898,6.1100001,999.98999,999.98999,0.25999999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T14:45:00.000Z,3343.0000,999999.00,999999.00,4.4400001,9999.9902,9999.9902,355.79999,99999.898,99999.898,6.3800001,999.98999,999.98999,0.16000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T14:51:00.000Z,3467.0000,999999.00,999999.00,4.5200000,9999.9902,9999.9902,356.20001,99999.898,99999.898,6.3600001,999.98999,999.98999,0.20000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T14:57:00.000Z,3233.0000,999999.00,999999.00,4.5900002,9999.9902,9999.9902,354.10001,99999.898,99999.898,6.2100000,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T15:03:00.000Z,2927.5000,999999.00,999999.00,4.7349999,9999.9902,9999.9902,352.85001,99999.898,99999.898,6.0400000,999.98999,999.98999,0.20000000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T15:09:00.000Z,2498.0000,999999.00,999999.00,4.6999998,9999.9902,9999.9902,351.89999,99999.898,99999.898,5.9000001,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T15:15:00.000Z,2558.0000,999999.00,999999.00,4.7300000,9999.9902,9999.9902,350.70001,99999.898,99999.898,5.9800000,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T15:21:00.000Z,2677.0000,999999.00,999999.00,4.7300000,9999.9902,9999.9902,350.70001,99999.898,99999.898,5.6900001,999.98999,999.98999,0.20999999,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T15:27:00.000Z,2751.0000,999999.00,999999.00,4.7800002,9999.9902,9999.9902,350.20001,99999.898,99999.898,5.7199998,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T15:33:00.000Z,2900.5000,999999.00,999999.00,4.7449999,9999.9902,9999.9902,350.09999,99999.898,99999.898,5.8700001,999.98999,999.98999,0.12500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T15:39:00.000Z,3022.0000,999999.00,999999.00,4.7600002,9999.9902,9999.9902,349.89999,99999.898,99999.898,5.8000002,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T15:45:00.000Z,3085.0000,999999.00,999999.00,4.6399999,9999.9902,9999.9902,348.20001,99999.898,99999.898,5.9699998,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T15:51:00.000Z,3236.0000,999999.00,999999.00,4.6700001,9999.9902,9999.9902,348.10001,99999.898,99999.898,5.9800000,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T15:57:00.000Z,3427.0000,999999.00,999999.00,4.6700001,9999.9902,9999.9902,347.50000,99999.898,99999.898,6.0500002,999.98999,999.98999,0.14000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T16:03:00.000Z,3490.0000,999999.00,999999.00,4.6800001,9999.9902,9999.9902,348.05000,99999.898,99999.898,5.6699998,999.98999,999.98999,0.11500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T16:09:00.000Z,3511.0000,999999.00,999999.00,4.5700002,9999.9902,9999.9902,348.29999,99999.898,99999.898,5.6900001,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T16:15:00.000Z,3476.0000,999999.00,999999.00,4.6500001,9999.9902,9999.9902,348.50000,99999.898,99999.898,5.7300000,999.98999,999.98999,0.18000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T16:21:00.000Z,3505.0000,999999.00,999999.00,4.6100001,9999.9902,9999.9902,347.89999,99999.898,99999.898,5.6500001,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T16:27:00.000Z,3505.0000,999999.00,999999.00,4.6399999,9999.9902,9999.9902,348.39999,99999.898,99999.898,5.5500002,999.98999,999.98999,0.14000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T16:33:00.000Z,3553.5000,999999.00,999999.00,4.5400000,9999.9902,9999.9902,347.15001,99999.898,99999.898,5.6400001,999.98999,999.98999,0.12500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T16:39:00.000Z,3544.0000,999999.00,999999.00,4.5000000,9999.9902,9999.9902,347.29999,99999.898,99999.898,5.5400000,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T16:45:00.000Z,3477.0000,999999.00,999999.00,4.5100002,9999.9902,9999.9902,348.10001,99999.898,99999.898,5.4699998,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T16:51:00.000Z,3563.0000,999999.00,999999.00,4.4699998,9999.9902,9999.9902,347.20001,99999.898,99999.898,5.5400000,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T16:57:00.000Z,3641.0000,999999.00,999999.00,4.4299998,9999.9902,9999.9902,347.00000,99999.898,99999.898,5.5500002,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T17:03:00.000Z,3603.5000,999999.00,999999.00,4.3900001,9999.9902,9999.9902,346.50000,99999.898,99999.898,5.5550001,999.98999,999.98999,0.14500000,99999.992,99999.992,2.0000000,2.0000000,2.0000000,2.0000000,2.0000000
2012-01-01T17:09:00.000Z,3585.0000,999999.00,999999.00,4.3600001,9999.9902,9999.9902,347.00000,99999.898,99999.898,5.5200000,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T17:15:00.000Z,3546.0000,999999.00,999999.00,4.2399998,9999.9902,9999.9902,347.70001,99999.898,99999.898,5.3800001,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T17:21:00.000Z,3517.0000,999999.00,999999.00,3.9400001,9999.9902,9999.9902,350.29999,99999.898,99999.898,5.7600002,999.98999,999.98999,0.15000001,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T17:27:00.000Z,3517.0000,999999.00,999999.00,3.7700000,9999.9902,9999.9902,352.20001,99999.898,99999.898,5.5799999,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T17:33:00.000Z,4062.0000,999999.00,999999.00,3.7900000,9999.9902,9999.9902,351.60001,99999.898,99999.898,5.5799999,999.98999,999.98999,0.19000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,2.0000000
2012-01-01T17:39:00.000Z,3490.0000,999999.00,999999.00,3.6300001,9999.9902,9999.9902,357.29999,99999.898,99999.898,5.5400000,999.98999,999.98999,0.13000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T17:45:00.000Z,3171.0000,999999.00,999999.00,3.3399999,9999.9902,9999.9902,363.29999,99999.898,99999.898,5.7100000,999.98999,999.98999,0.12000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T17:51:00.000Z,3102.0000,999999.00,999999.00,3.4600000,9999.9902,9999.9902,369.70001,99999.898,99999.898,5.7199998,999.98999,999.98999,0.17000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
2012-01-01T17:57:00.000Z,3135.0000,999999.00,999999.00,3.2100000,9999.9902,9999.9902,362.39999,99999.898,99999.898,5.4800000,999.98999,999.98999,0.11000000,99999.992,99999.992,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000
